r,m,clave,detectado
25,0.1,3078|People|5,0
25,0.1,3078|People|6,0
25,0.1,3078|Lamp|0,1
25,0.1,3078|Lamp|1,1
25,0.1,3078|Lamp|2,0
25,0.1,3078|Lamp|3,0
25,0.1,3079|People|0,1
25,0.1,3079|People|1,1
25,0.1,3079|People|2,0
25,0.1,3079|People|3,0
25,0.1,3079|Lamp|0,1
25,0.1,3079|Lamp|1,1
25,0.1,3079|Lamp|2,0
25,0.1,3116|People|0,1
25,0.1,3116|Lamp|0,0
25,0.1,3116|Lamp|1,1
25,0.1,3118|People|0,1
25,0.1,3118|Lamp|0,1
25,0.1,3118|Lamp|1,1
25,0.1,3119|People|0,1
25,0.1,3119|Lamp|0,1
25,0.1,3119|Lamp|1,1
25,0.1,3121|People|0,1
25,0.1,3121|Lamp|0,1
25,0.1,3121|Lamp|1,0
25,0.1,3124|People|0,1
25,0.1,3124|Lamp|0,0
25,0.1,3124|Lamp|1,1
25,0.1,3125|People|0,1
25,0.1,3125|Lamp|0,0
25,0.1,3125|Lamp|1,1
25,0.1,3302|People|0,1
25,0.1,3302|Lamp|0,1
25,0.1,3302|Lamp|1,1
25,0.1,3302|Lamp|2,1
25,0.1,3302|Lamp|3,0
25,0.1,3313|People|0,1
25,0.1,3313|People|1,0
25,0.1,3313|Lamp|0,0
25,0.1,3313|Lamp|1,0
25,0.1,3347|People|0,1
25,0.1,3347|People|1,0
25,0.1,3347|People|2,0
25,0.1,3347|Lamp|0,0
25,0.1,3347|Lamp|1,0
25,0.1,3349|People|0,0
25,0.1,3349|People|1,0
25,0.1,3349|People|2,0
25,0.1,3349|Lamp|0,0
25,0.1,3349|Lamp|1,0
25,0.1,3350|People|0,1
25,0.1,3350|People|1,1
25,0.1,3350|People|2,0
25,0.1,3350|People|3,0
25,0.1,3350|People|4,0
25,0.1,3350|Lamp|0,0
25,0.1,3350|Lamp|1,0
25,0.1,3378|People|0,0
25,0.1,3378|People|1,0
25,0.1,3378|People|2,1
25,0.1,3378|People|3,0
25,0.1,3378|Lamp|0,0
25,0.1,3378|Lamp|1,1
25,0.1,3378|Lamp|2,0
25,0.1,3378|Lamp|3,1
25,0.1,3378|Lamp|4,0
25,0.1,3381|People|0,0
25,0.1,3381|People|1,1
25,0.1,3381|People|2,1
25,0.1,3381|People|3,0
25,0.1,3381|People|4,0
25,0.1,3381|Lamp|0,1
25,0.1,3381|Lamp|1,1
25,0.1,3381|Lamp|2,1
25,0.1,3381|Lamp|3,0
25,0.1,3381|Lamp|4,0
25,0.1,3382|People|0,0
25,0.1,3382|People|1,1
25,0.1,3382|People|2,1
25,0.1,3382|Lamp|0,1
25,0.1,3382|Lamp|1,1
25,0.1,3382|Lamp|2,1
25,0.1,3382|Lamp|3,0
25,0.1,3382|Lamp|4,0
25,0.1,3383|People|0,0
25,0.1,3383|People|1,1
25,0.1,3383|People|2,1
25,0.1,3383|Lamp|0,1
25,0.1,3383|Lamp|1,1
25,0.1,3383|Lamp|2,1
25,0.1,3383|Lamp|3,0
25,0.1,3383|Lamp|4,0
25,0.1,3384|People|0,0
25,0.1,3384|People|1,0
25,0.1,3384|People|2,1
25,0.1,3384|People|3,1
25,0.1,3384|Lamp|0,1
25,0.1,3384|Lamp|1,1
25,0.1,3384|Lamp|2,1
25,0.1,3384|Lamp|3,0
25,0.1,3384|Lamp|4,0
25,0.1,3389|People|0,0
25,0.1,3389|People|1,1
25,0.1,3389|People|2,0
25,0.1,3389|People|3,1
25,0.1,3389|Lamp|0,1
25,0.1,3389|Lamp|1,0
25,0.1,3389|Lamp|2,1
25,0.1,3389|Lamp|3,0
25,0.1,3389|Lamp|4,0
25,0.1,3390|People|0,1
25,0.1,3390|People|1,0
25,0.1,3390|People|2,1
25,0.1,3390|People|3,1
25,0.1,3390|Lamp|0,1
25,0.1,3390|Lamp|1,0
25,0.1,3390|Lamp|2,0
25,0.1,3390|Lamp|3,0
25,0.1,3390|Lamp|4,0
25,0.1,3392|People|0,0
25,0.1,3392|People|1,1
25,0.1,3392|People|2,1
25,0.1,3392|People|3,0
25,0.1,3392|People|4,0
25,0.1,3392|People|5,1
25,0.1,3392|Lamp|0,1
25,0.1,3392|Lamp|1,1
25,0.1,3392|Lamp|2,1
25,0.1,3392|Lamp|3,0
25,0.1,3392|Lamp|4,0
25,0.1,3395|People|0,1
25,0.1,3395|People|1,1
25,0.1,3395|People|2,0
25,0.1,3395|People|3,1
25,0.1,3395|People|4,0
25,0.1,3395|People|5,0
25,0.1,3395|People|6,0
25,0.1,3395|People|7,0
25,0.1,3395|Lamp|0,1
25,0.1,3395|Lamp|1,0
25,0.1,3395|Lamp|2,1
25,0.1,3395|Lamp|3,1
25,0.1,3395|Lamp|4,0
25,0.1,3397|People|0,1
25,0.1,3397|People|1,1
25,0.1,3397|People|2,0
25,0.1,3397|People|3,1
25,0.1,3397|People|4,0
25,0.1,3397|People|5,0
25,0.1,3397|People|6,0
25,0.1,3397|Lamp|0,1
25,0.1,3397|Lamp|1,0
25,0.1,3397|Lamp|2,1
25,0.1,3397|Lamp|3,0
25,0.1,3397|Lamp|4,0
25,0.1,3398|People|0,1
25,0.1,3398|People|1,1
25,0.1,3398|People|2,0
25,0.1,3398|People|3,0
25,0.1,3398|People|4,0
25,0.1,3398|People|5,1
25,0.1,3398|Lamp|0,1
25,0.1,3398|Lamp|1,1
25,0.1,3398|Lamp|2,1
25,0.1,3398|Lamp|3,0
25,0.1,3398|Lamp|4,0
25,0.1,3405|People|0,1
25,0.1,3405|People|1,0
25,0.1,3405|People|2,0
25,0.1,3405|Lamp|0,1
25,0.1,3405|Lamp|1,1
25,0.1,3405|Lamp|2,1
25,0.1,3405|Lamp|3,1
25,0.1,3408|People|0,1
25,0.1,3408|People|1,0
25,0.1,3408|People|2,0
25,0.1,3408|People|3,0
25,0.1,3408|Lamp|0,1
25,0.1,3408|Lamp|1,1
25,0.1,3408|Lamp|2,1
25,0.1,3408|Lamp|3,1
25,0.1,3409|People|0,0
25,0.1,3409|People|1,0
25,0.1,3409|Lamp|0,1
25,0.1,3409|Lamp|1,1
25,0.1,3409|Lamp|2,1
25,0.1,3409|Lamp|3,1
25,0.1,3566|People|0,0
25,0.1,3566|Lamp|0,1
25,0.1,3681|People|0,0
25,0.1,3681|Lamp|0,1
25,0.1,3681|Lamp|1,1
25,0.1,3681|Lamp|2,1
25,0.1,3681|Lamp|3,1
25,0.1,3682|People|0,0
25,0.1,3682|Lamp|0,1
25,0.1,3682|Lamp|1,1
25,0.1,3682|Lamp|2,1
25,0.1,3682|Lamp|3,1
25,0.1,3683|People|0,0
25,0.1,3683|Lamp|0,1
25,0.1,3683|Lamp|1,1
25,0.1,3683|Lamp|2,1
25,0.1,3683|Lamp|3,1
25,0.1,3687|People|0,0
25,0.1,3687|People|1,0
25,0.1,3687|People|2,0
25,0.1,3687|Lamp|0,1
25,0.1,3687|Lamp|1,1
25,0.1,3687|Lamp|2,1
25,0.1,3687|Lamp|3,1
25,0.1,3688|People|0,0
25,0.1,3688|People|1,0
25,0.1,3688|People|2,0
25,0.1,3688|Lamp|0,1
25,0.1,3688|Lamp|1,1
25,0.1,3688|Lamp|2,1
25,0.1,3688|Lamp|3,1
25,0.1,3689|People|0,0
25,0.1,3689|Lamp|0,0
25,0.1,3689|Lamp|1,0
25,0.1,3689|Lamp|2,0
25,0.1,3689|Lamp|3,0
25,0.3,63|People|0,0
25,0.3,63|People|1,1
25,0.3,63|People|2,1
25,0.3,63|People|3,1
25,0.3,63|People|4,0
25,0.3,63|Lamp|0,0
25,0.3,64|People|0,0
25,0.3,64|People|1,0
25,0.3,64|People|2,0
25,0.3,64|People|3,1
25,0.3,64|People|4,1
25,0.3,64|People|5,1
25,0.3,64|Lamp|0,0
25,0.3,71|People|0,0
25,0.3,71|People|1,0
25,0.3,71|Lamp|0,0
25,0.3,73|People|0,0
25,0.3,73|People|1,0
25,0.3,73|Lamp|0,0
25,0.3,78|People|0,0
25,0.3,78|People|1,1
25,0.3,78|People|2,1
25,0.3,78|People|3,1
25,0.3,78|People|4,0
25,0.3,78|People|5,0
25,0.3,78|Lamp|0,0
25,0.3,111|People|0,1
25,0.3,111|People|1,1
25,0.3,111|People|2,1
25,0.3,111|People|3,1
25,0.3,111|People|4,0
25,0.3,111|People|5,1
25,0.3,111|People|6,1
25,0.3,111|Lamp|0,1
25,0.3,111|Lamp|1,1
25,0.3,111|Lamp|2,0
25,0.3,111|Lamp|3,1
25,0.3,114|People|0,1
25,0.3,114|People|1,1
25,0.3,114|People|2,1
25,0.3,114|People|3,1
25,0.3,114|People|4,0
25,0.3,114|People|5,1
25,0.3,114|People|6,0
25,0.3,114|Lamp|0,0
25,0.3,114|Lamp|1,1
25,0.3,114|Lamp|2,1
25,0.3,116|People|0,1
25,0.3,116|People|1,1
25,0.3,116|People|2,1
25,0.3,116|People|3,1
25,0.3,116|People|4,1
25,0.3,116|People|5,1
25,0.3,116|People|6,1
25,0.3,116|People|7,1
25,0.3,116|Lamp|0,0
25,0.3,116|Lamp|1,1
25,0.3,116|Lamp|2,1
25,0.3,116|Lamp|3,1
25,0.3,118|People|0,1
25,0.3,118|People|1,1
25,0.3,118|People|2,0
25,0.3,118|People|3,1
25,0.3,118|People|4,1
25,0.3,118|People|5,0
25,0.3,118|People|6,1
25,0.3,118|People|7,1
25,0.3,118|Lamp|0,1
25,0.3,118|Lamp|1,1
25,0.3,118|Lamp|2,1
25,0.3,118|Lamp|3,1
25,0.3,123|People|0,1
25,0.3,123|People|1,1
25,0.3,123|People|2,0
25,0.3,123|People|3,0
25,0.3,123|People|4,1
25,0.3,123|People|5,0
25,0.3,123|People|6,1
25,0.3,123|Lamp|0,1
25,0.3,123|Lamp|1,1
25,0.3,123|Lamp|2,0
25,0.3,123|Lamp|3,1
25,0.3,123|Lamp|4,1
25,0.3,125|People|0,0
25,0.3,125|People|1,1
25,0.3,125|People|2,1
25,0.3,125|People|3,1
25,0.3,125|People|4,0
25,0.3,125|People|5,1
25,0.3,125|People|6,0
25,0.3,125|People|7,0
25,0.3,125|Lamp|0,1
25,0.3,125|Lamp|1,1
25,0.3,125|Lamp|2,1
25,0.3,125|Lamp|3,1
25,0.3,125|Lamp|4,1
25,0.3,126|People|0,0
25,0.3,126|People|1,1
25,0.3,126|People|2,1
25,0.3,126|People|3,0
25,0.3,126|People|4,0
25,0.3,126|People|5,1
25,0.3,126|People|6,0
25,0.3,126|People|7,1
25,0.3,126|People|8,0
25,0.3,126|Lamp|0,1
25,0.3,126|Lamp|1,1
25,0.3,126|Lamp|2,1
25,0.3,126|Lamp|3,1
25,0.3,126|Lamp|4,1
25,0.3,127|People|0,0
25,0.3,127|People|1,0
25,0.3,127|People|2,1
25,0.3,127|People|3,1
25,0.3,127|People|4,0
25,0.3,127|People|5,1
25,0.3,127|People|6,0
25,0.3,127|People|7,1
25,0.3,127|People|8,0
25,0.3,127|People|9,1
25,0.3,127|Lamp|0,1
25,0.3,127|Lamp|1,0
25,0.3,127|Lamp|2,1
25,0.3,127|Lamp|3,1
25,0.3,127|Lamp|4,1
25,0.3,129|People|0,0
25,0.3,129|People|1,1
25,0.3,129|People|2,1
25,0.3,129|People|3,0
25,0.3,129|People|4,0
25,0.3,129|People|5,0
25,0.3,129|People|6,0
25,0.3,129|People|7,0
25,0.3,129|Lamp|0,0
25,0.3,129|Lamp|1,0
25,0.3,129|Lamp|2,1
25,0.3,129|Lamp|3,1
25,0.3,129|Lamp|4,0
25,0.3,130|People|0,0
25,0.3,130|People|1,0
25,0.3,130|People|2,0
25,0.3,130|People|3,1
25,0.3,130|People|4,0
25,0.3,130|People|5,0
25,0.3,130|Lamp|0,0
25,0.3,130|Lamp|1,0
25,0.3,130|Lamp|2,1
25,0.3,130|Lamp|3,0
25,0.3,132|People|0,0
25,0.3,132|People|1,0
25,0.3,132|People|2,0
25,0.3,132|People|3,1
25,0.3,132|People|4,1
25,0.3,132|People|5,0
25,0.3,132|Lamp|0,1
25,0.3,132|Lamp|1,0
25,0.3,132|Lamp|2,0
25,0.3,132|Lamp|3,0
25,0.3,135|People|0,0
25,0.3,135|People|1,0
25,0.3,135|People|2,0
25,0.3,135|People|3,1
25,0.3,135|People|4,0
25,0.3,135|People|5,0
25,0.3,135|People|6,0
25,0.3,135|People|7,0
25,0.3,135|People|8,1
25,0.3,135|People|9,1
25,0.3,135|People|10,0
25,0.3,135|Lamp|0,0
25,0.3,135|Lamp|1,1
25,0.3,135|Lamp|2,0
25,0.3,136|People|0,0
25,0.3,136|People|1,0
25,0.3,136|People|2,1
25,0.3,136|People|3,0
25,0.3,136|People|4,0
25,0.3,136|People|5,1
25,0.3,136|People|6,1
25,0.3,136|People|7,0
25,0.3,136|Lamp|0,1
25,0.3,136|Lamp|1,0
25,0.3,136|Lamp|2,1
25,0.3,138|People|0,0
25,0.3,138|People|1,0
25,0.3,138|People|2,0
25,0.3,138|People|3,0
25,0.3,138|People|4,0
25,0.3,138|People|5,0
25,0.3,138|People|6,0
25,0.3,138|People|7,0
25,0.3,138|People|8,1
25,0.3,138|People|9,1
25,0.3,138|People|10,0
25,0.3,138|Lamp|0,1
25,0.3,138|Lamp|1,0
25,0.3,138|Lamp|2,1
25,0.3,143|People|0,0
25,0.3,143|People|1,0
25,0.3,143|People|2,1
25,0.3,143|People|3,0
25,0.3,143|People|4,0
25,0.3,143|People|5,0
25,0.3,143|People|6,0
25,0.3,143|Lamp|0,0
25,0.3,143|Lamp|1,0
25,0.3,144|People|0,0
25,0.3,144|People|1,1
25,0.3,144|People|2,1
25,0.3,144|People|3,0
25,0.3,144|People|4,0
25,0.3,144|People|5,0
25,0.3,144|People|6,0
25,0.3,144|Lamp|0,1
25,0.3,144|Lamp|1,0
25,0.3,147|People|0,1
25,0.3,147|People|1,0
25,0.3,147|People|2,1
25,0.3,147|People|3,0
25,0.3,147|People|4,0
25,0.3,147|People|5,0
25,0.3,147|People|6,0
25,0.3,147|People|7,0
25,0.3,147|People|8,0
25,0.3,147|People|9,0
25,0.3,147|People|10,0
25,0.3,147|People|11,0
25,0.3,147|Lamp|0,0
25,0.3,186|People|0,0
25,0.3,186|People|1,0
25,0.3,186|People|2,0
25,0.3,186|People|3,0
25,0.3,186|People|4,0
25,0.3,186|People|5,1
25,0.3,186|Lamp|0,1
25,0.3,187|People|0,0
25,0.3,187|People|1,0
25,0.3,187|People|2,0
25,0.3,187|People|3,0
25,0.3,187|People|4,0
25,0.3,187|People|5,0
25,0.3,187|Lamp|0,1
25,0.3,188|People|0,0
25,0.3,188|People|1,0
25,0.3,188|People|2,0
25,0.3,188|People|3,0
25,0.3,188|People|4,0
25,0.3,188|People|5,0
25,0.3,188|Lamp|0,1
25,0.3,191|People|0,1
25,0.3,191|People|1,1
25,0.3,191|People|2,1
25,0.3,191|People|3,1
25,0.3,191|People|4,1
25,0.3,191|People|5,1
25,0.3,191|Lamp|0,1
25,0.3,193|People|0,1
25,0.3,193|People|1,1
25,0.3,193|People|2,0
25,0.3,193|People|3,0
25,0.3,193|People|4,1
25,0.3,193|People|5,1
25,0.3,193|Lamp|0,1
25,0.3,196|People|0,1
25,0.3,196|People|1,1
25,0.3,196|People|2,1
25,0.3,196|People|3,1
25,0.3,196|People|4,1
25,0.3,196|People|5,0
25,0.3,196|People|6,1
25,0.3,196|People|7,1
25,0.3,196|People|8,1
25,0.3,196|Lamp|0,1
25,0.3,196|Lamp|1,1
25,0.3,196|Lamp|2,0
25,0.3,199|People|0,1
25,0.3,199|People|1,1
25,0.3,199|People|2,1
25,0.3,199|People|3,1
25,0.3,199|People|4,0
25,0.3,199|People|5,1
25,0.3,199|People|6,1
25,0.3,199|Lamp|0,1
25,0.3,199|Lamp|1,0
25,0.3,204|People|0,1
25,0.3,204|People|1,1
25,0.3,204|People|2,1
25,0.3,204|People|3,1
25,0.3,204|People|4,1
25,0.3,204|People|5,1
25,0.3,204|People|6,1
25,0.3,204|People|7,1
25,0.3,204|Lamp|0,1
25,0.3,204|Lamp|1,1
25,0.3,204|Lamp|2,0
25,0.3,205|People|0,0
25,0.3,205|People|1,1
25,0.3,205|People|2,1
25,0.3,205|People|3,1
25,0.3,205|People|4,1
25,0.3,205|People|5,1
25,0.3,205|People|6,1
25,0.3,205|People|7,0
25,0.3,205|People|8,1
25,0.3,205|Lamp|0,1
25,0.3,205|Lamp|1,1
25,0.3,205|Lamp|2,0
25,0.3,206|People|0,1
25,0.3,206|People|1,1
25,0.3,206|People|2,1
25,0.3,206|People|3,1
25,0.3,206|People|4,0
25,0.3,206|People|5,0
25,0.3,206|People|6,0
25,0.3,206|People|7,0
25,0.3,206|Lamp|0,1
25,0.3,209|People|0,1
25,0.3,209|Lamp|0,1
25,0.3,210|People|0,1
25,0.3,210|People|1,1
25,0.3,210|People|2,0
25,0.3,210|Lamp|0,1
25,0.3,213|People|0,1
25,0.3,213|People|1,1
25,0.3,213|People|2,1
25,0.3,213|People|3,0
25,0.3,213|People|4,0
25,0.3,213|People|5,0
25,0.3,213|People|6,0
25,0.3,213|People|7,0
25,0.3,213|Lamp|0,1
25,0.3,213|Lamp|1,1
25,0.3,213|Lamp|2,0
25,0.3,217|People|0,0
25,0.3,217|People|1,0
25,0.3,217|Lamp|0,0
25,0.3,222|People|0,1
25,0.3,222|People|1,1
25,0.3,222|People|2,0
25,0.3,222|People|3,1
25,0.3,222|People|4,1
25,0.3,222|People|5,1
25,0.3,222|People|6,1
25,0.3,222|People|7,0
25,0.3,222|People|8,0
25,0.3,222|Lamp|0,0
25,0.3,222|Lamp|1,0
25,0.3,222|Lamp|2,1
25,0.3,222|Lamp|3,1
25,0.3,222|Lamp|4,0
25,0.3,222|Lamp|5,1
25,0.3,222|Lamp|6,0
25,0.3,231|People|0,0
25,0.3,231|People|1,1
25,0.3,231|People|2,1
25,0.3,231|People|3,1
25,0.3,231|People|4,1
25,0.3,231|People|5,0
25,0.3,231|People|6,1
25,0.3,231|People|7,1
25,0.3,231|People|8,1
25,0.3,231|People|9,1
25,0.3,231|People|10,0
25,0.3,231|People|11,0
25,0.3,231|Lamp|0,1
25,0.3,231|Lamp|1,0
25,0.3,231|Lamp|2,0
25,0.3,231|Lamp|3,1
25,0.3,231|Lamp|4,1
25,0.3,232|People|0,0
25,0.3,232|People|1,0
25,0.3,232|People|2,0
25,0.3,232|People|3,0
25,0.3,232|People|4,0
25,0.3,232|People|5,1
25,0.3,232|People|6,1
25,0.3,232|People|7,1
25,0.3,232|People|8,1
25,0.3,232|People|9,0
25,0.3,232|People|10,0
25,0.3,232|People|11,0
25,0.3,232|Lamp|0,1
25,0.3,232|Lamp|1,0
25,0.3,232|Lamp|2,1
25,0.3,232|Lamp|3,0
25,0.3,232|Lamp|4,0
25,0.3,232|Lamp|5,0
25,0.3,240|People|0,0
25,0.3,240|People|1,0
25,0.3,240|People|2,1
25,0.3,240|People|3,1
25,0.3,240|People|4,1
25,0.3,240|People|5,0
25,0.3,240|People|6,0
25,0.3,240|Lamp|0,0
25,0.3,240|Lamp|1,0
25,0.3,240|Lamp|2,0
25,0.3,240|Lamp|3,0
25,0.3,240|Lamp|4,0
25,0.3,388|People|0,1
25,0.3,388|People|1,1
25,0.3,388|People|2,1
25,0.3,388|People|3,1
25,0.3,388|People|4,1
25,0.3,388|People|5,1
25,0.3,388|People|6,1
25,0.3,388|People|7,1
25,0.3,388|People|8,1
25,0.3,388|People|9,1
25,0.3,388|Lamp|0,1
25,0.3,389|People|0,1
25,0.3,389|People|1,1
25,0.3,389|People|2,0
25,0.3,389|People|3,1
25,0.3,389|People|4,1
25,0.3,389|People|5,1
25,0.3,389|People|6,1
25,0.3,389|People|7,1
25,0.3,389|People|8,1
25,0.3,389|People|9,1
25,0.3,389|Lamp|0,0
25,0.3,389|Lamp|1,1
25,0.3,392|People|0,1
25,0.3,392|People|1,1
25,0.3,392|People|2,0
25,0.3,392|People|3,1
25,0.3,392|Lamp|0,1
25,0.3,392|Lamp|1,1
25,0.3,394|People|0,1
25,0.3,394|People|1,1
25,0.3,394|People|2,1
25,0.3,394|People|3,1
25,0.3,394|People|4,1
25,0.3,394|People|5,1
25,0.3,394|Lamp|0,1
25,0.3,394|Lamp|1,1
25,0.3,395|People|0,0
25,0.3,395|People|1,0
25,0.3,395|People|2,1
25,0.3,395|People|3,1
25,0.3,395|People|4,1
25,0.3,395|People|5,1
25,0.3,395|People|6,1
25,0.3,395|Lamp|0,1
25,0.3,395|Lamp|1,1
25,0.3,396|People|0,0
25,0.3,396|People|1,0
25,0.3,396|People|2,1
25,0.3,396|People|3,1
25,0.3,396|People|4,1
25,0.3,396|People|5,1
25,0.3,396|Lamp|0,1
25,0.3,396|Lamp|1,1
25,0.3,409|People|0,1
25,0.3,409|People|1,1
25,0.3,409|People|2,0
25,0.3,409|People|3,1
25,0.3,409|People|4,1
25,0.3,409|Lamp|0,0
25,0.3,410|People|0,1
25,0.3,410|People|1,0
25,0.3,410|People|2,0
25,0.3,410|People|3,1
25,0.3,410|People|4,0
25,0.3,410|People|5,1
25,0.3,410|Lamp|0,1
25,0.3,413|People|0,1
25,0.3,413|People|1,1
25,0.3,413|People|2,1
25,0.3,413|People|3,0
25,0.3,413|People|4,0
25,0.3,413|People|5,0
25,0.3,413|Lamp|0,0
25,0.3,419|People|0,0
25,0.3,419|People|1,0
25,0.3,419|Lamp|0,0
25,0.3,419|Lamp|1,1
25,0.3,422|People|0,1
25,0.3,422|People|1,1
25,0.3,422|People|2,1
25,0.3,422|People|3,1
25,0.3,422|People|4,1
25,0.3,422|Lamp|0,0
25,0.3,425|People|0,0
25,0.3,425|People|1,1
25,0.3,425|People|2,1
25,0.3,425|People|3,1
25,0.3,425|People|4,0
25,0.3,425|People|5,1
25,0.3,425|People|6,1
25,0.3,425|People|7,0
25,0.3,425|Lamp|0,0
25,0.3,427|People|0,0
25,0.3,427|People|1,0
25,0.3,427|People|2,0
25,0.3,427|People|3,1
25,0.3,427|People|4,1
25,0.3,427|People|5,1
25,0.3,427|People|6,1
25,0.3,427|People|7,1
25,0.3,427|Lamp|0,0
25,0.3,428|People|0,0
25,0.3,428|People|1,0
25,0.3,428|People|2,1
25,0.3,428|People|3,1
25,0.3,428|People|4,1
25,0.3,428|People|5,1
25,0.3,428|People|6,1
25,0.3,428|Lamp|0,0
25,0.3,438|People|0,1
25,0.3,438|People|1,1
25,0.3,438|People|2,0
25,0.3,438|People|3,0
25,0.3,438|People|4,0
25,0.3,438|Lamp|0,1
25,0.3,438|Lamp|1,0
25,0.3,438|Lamp|2,1
25,0.3,438|Lamp|3,1
25,0.3,440|People|0,1
25,0.3,440|People|1,1
25,0.3,440|People|2,0
25,0.3,440|People|3,0
25,0.3,440|People|4,0
25,0.3,440|People|5,0
25,0.3,440|People|6,0
25,0.3,440|Lamp|0,1
25,0.3,440|Lamp|1,1
25,0.3,440|Lamp|2,0
25,0.3,440|Lamp|3,1
25,0.3,442|People|0,1
25,0.3,442|People|1,1
25,0.3,442|People|2,0
25,0.3,442|People|3,0
25,0.3,442|People|4,0
25,0.3,442|People|5,1
25,0.3,442|People|6,1
25,0.3,442|People|7,1
25,0.3,442|Lamp|0,1
25,0.3,442|Lamp|1,1
25,0.3,442|Lamp|2,1
25,0.3,442|Lamp|3,1
25,0.3,444|People|0,1
25,0.3,444|People|1,1
25,0.3,444|People|2,0
25,0.3,444|People|3,0
25,0.3,444|People|4,0
25,0.3,444|People|5,0
25,0.3,444|Lamp|0,1
25,0.3,444|Lamp|1,1
25,0.3,444|Lamp|2,1
25,0.3,444|Lamp|3,0
25,0.3,448|People|0,1
25,0.3,448|People|1,1
25,0.3,448|People|2,1
25,0.3,448|People|3,0
25,0.3,448|People|4,0
25,0.3,448|People|5,0
25,0.3,448|People|6,0
25,0.3,448|Lamp|0,1
25,0.3,448|Lamp|1,1
25,0.3,448|Lamp|2,0
25,0.3,448|Lamp|3,0
25,0.3,448|Lamp|4,0
25,0.3,448|Lamp|5,0
25,0.3,449|People|0,1
25,0.3,449|People|1,1
25,0.3,449|People|2,1
25,0.3,449|People|3,1
25,0.3,449|People|4,0
25,0.3,449|People|5,0
25,0.3,449|Lamp|0,0
25,0.3,449|Lamp|1,1
25,0.3,449|Lamp|2,1
25,0.3,449|Lamp|3,0
25,0.3,449|Lamp|4,1
25,0.3,452|People|0,1
25,0.3,452|People|1,1
25,0.3,452|Lamp|0,1
25,0.3,452|Lamp|1,0
25,0.3,452|Lamp|2,1
25,0.3,453|People|0,1
25,0.3,453|Lamp|0,1
25,0.3,453|Lamp|1,1
25,0.3,453|Lamp|2,1
25,0.3,453|Lamp|3,1
25,0.3,459|People|0,1
25,0.3,459|People|1,0
25,0.3,459|People|2,1
25,0.3,459|People|3,1
25,0.3,459|People|4,1
25,0.3,459|People|5,1
25,0.3,459|Lamp|0,0
25,0.3,459|Lamp|1,0
25,0.3,459|Lamp|2,0
25,0.3,462|People|0,1
25,0.3,462|People|1,1
25,0.3,462|People|2,1
25,0.3,462|People|3,1
25,0.3,462|People|4,1
25,0.3,462|People|5,1
25,0.3,462|People|6,1
25,0.3,462|Lamp|0,1
25,0.3,462|Lamp|1,0
25,0.3,466|People|0,1
25,0.3,466|People|1,1
25,0.3,466|People|2,1
25,0.3,466|People|3,1
25,0.3,466|People|4,1
25,0.3,466|People|5,1
25,0.3,466|Lamp|0,1
25,0.3,466|Lamp|1,0
25,0.3,468|People|0,1
25,0.3,468|People|1,1
25,0.3,468|People|2,1
25,0.3,468|People|3,1
25,0.3,468|People|4,1
25,0.3,468|People|5,1
25,0.3,468|People|6,1
25,0.3,468|Lamp|0,0
25,0.3,468|Lamp|1,0
25,0.3,470|People|0,1
25,0.3,470|People|1,0
25,0.3,470|Lamp|0,0
25,0.3,476|People|0,0
25,0.3,476|People|1,1
25,0.3,476|Lamp|0,0
25,0.3,478|People|0,0
25,0.3,478|Lamp|0,0
25,0.3,479|People|0,1
25,0.3,479|Lamp|0,1
25,0.3,480|People|0,1
25,0.3,480|People|1,0
25,0.3,480|People|2,0
25,0.3,480|Lamp|0,0
25,0.3,486|People|0,1
25,0.3,486|People|1,0
25,0.3,486|People|2,0
25,0.3,486|People|3,0
25,0.3,486|People|4,1
25,0.3,486|People|5,1
25,0.3,486|People|6,0
25,0.3,486|Lamp|0,0
25,0.3,489|People|0,1
25,0.3,489|People|1,0
25,0.3,489|People|2,1
25,0.3,489|People|3,1
25,0.3,489|People|4,0
25,0.3,489|People|5,0
25,0.3,489|People|6,0
25,0.3,489|People|7,0
25,0.3,489|People|8,0
25,0.3,489|People|9,0
25,0.3,489|Lamp|0,1
25,0.3,489|Lamp|1,0
25,0.3,493|People|0,0
25,0.3,493|People|1,1
25,0.3,493|People|2,1
25,0.3,493|People|3,1
25,0.3,493|People|4,1
25,0.3,493|People|5,1
25,0.3,493|People|6,1
25,0.3,493|People|7,0
25,0.3,493|Lamp|0,0
25,0.3,494|People|0,1
25,0.3,494|People|1,0
25,0.3,494|People|2,0
25,0.3,494|People|3,0
25,0.3,494|People|4,0
25,0.3,494|Lamp|0,1
25,0.3,494|Lamp|1,0
25,0.3,494|Lamp|2,1
25,0.3,503|People|0,0
25,0.3,503|People|1,0
25,0.3,503|Lamp|0,1
25,0.3,503|Lamp|1,1
25,0.3,505|People|0,0
25,0.3,505|People|1,0
25,0.3,505|People|2,0
25,0.3,505|People|3,0
25,0.3,505|People|4,1
25,0.3,505|Lamp|0,1
25,0.3,507|People|0,1
25,0.3,507|People|1,0
25,0.3,507|People|2,0
25,0.3,507|People|3,0
25,0.3,507|People|4,0
25,0.3,507|People|5,1
25,0.3,507|People|6,1
25,0.3,507|Lamp|0,0
25,0.3,1190|People|0,0
25,0.3,1190|People|1,0
25,0.3,1190|People|2,0
