r,m,Fo
19,1.83,1.2564397739122148
19,1.84,1.254561565409632
19,1.85,1.2526655552170847
19,1.86,1.2508395158575658
19,1.87,1.2489339842834681
19,1.88,1.2470659582507289
19,1.89,1.2452371089574195
19,1.9,1.2434056368028246
19,1.91,1.241551246992283
19,1.92,1.2397399290566524
19,1.93,1.2379327013475414
19,1.94,1.2360595268983723
19,1.95,1.234197534414719
19,1.96,1.2323821133622557
19,1.97,1.2305488435362828
19,1.98,1.2287524133102339
19,1.99,1.2269947569978166
19,2.0,1.2256995257053995
20,0.01,1.7614919229789614
20,0.02,1.7642669926631698
20,0.03,1.7664535964155128
20,0.04,1.768175247822498
20,0.05,1.7693751574122079
20,0.06,1.7700567771005427
20,0.07,1.77021684087984
20,0.08,1.7699107630584845
20,0.09,1.7692470195061898
20,0.1,1.768185877602783
20,0.11,1.7668213216152886
20,0.12,1.765122506591873
20,0.13,1.7631352160908715
20,0.14,1.7608664706038484
20,0.15,1.7583040631853828
20,0.16,1.7555014085252056
20,0.17,1.7524814574407006
20,0.18,1.7493306907722868
20,0.19,1.7460282868798631
20,0.2,1.7425657487870152
20,0.21,1.7389862646546683
20,0.22,1.7352448171339034
20,0.23,1.7314017256200678
20,0.24,1.7275134550678581
20,0.25,1.7234937077967876
20,0.26,1.7193759674832358
20,0.27,1.7152395640013032
20,0.28,1.7110854057755358
20,0.29,1.7069104615478852
20,0.3,1.7026715774225558
20,0.31,1.6984266726286563
20,0.32,1.6941676090550317
20,0.33,1.6899054843352335
20,0.34,1.6856119580133202
20,0.35,1.6813123821571008
20,0.36,1.676970885027303
20,0.37,1.6726345281110895
20,0.38,1.6683053034831772
20,0.39,1.6639975368983462
20,0.4,1.6596576832221064
20,0.41,1.6553957542211555
20,0.42,1.6511045041606698
20,0.43,1.6468202199574462
20,0.44,1.6425548277199684
20,0.45,1.6383018133760456
20,0.46,1.634081563439005
20,0.47,1.62986690686066
20,0.48,1.6256700484165156
20,0.49,1.6215298057308434
20,0.5,1.6173504560719414
20,0.51,1.613267230243311
20,0.52,1.6091730384787961
20,0.53,1.6051021076155134
20,0.54,1.6010443422562393
20,0.55,1.5970362027259661
20,0.56,1.593071754470465
20,0.57,1.589133244418017
20,0.58,1.5852314075489466
20,0.59,1.5813499756811773
20,0.6,1.5774732584298947
20,0.61,1.5736597149777796
20,0.62,1.5698664102576831
20,0.63,1.5661135757032663
20,0.64,1.5623715957101385
20,0.65,1.558679045913508
20,0.66,1.5550129516316156
20,0.67,1.5513754421252794
20,0.68,1.5477490974004426
20,0.69,1.5441701689318321
20,0.7,1.5406137496254981
20,0.71,1.5371079522493478
20,0.72,1.5336221481017158
20,0.73,1.5301726071618404
20,0.74,1.5267292925470553
20,0.75,1.5233225234970764
20,0.76,1.5199297293315135
20,0.77,1.5165716484223042
20,0.78,1.51325574195787
20,0.79,1.5099353250973382
20,0.8,1.5066196765855615
20,0.81,1.5033767145106915
20,0.82,1.500121914546894
20,0.83,1.496925339383716
20,0.84,1.493763426929849
20,0.85,1.4906244707455825
20,0.86,1.4875159930266555
20,0.87,1.4844118931311179
20,0.88,1.4812814510356347
20,0.89,1.4781688243605196
20,0.9,1.475091716476309
20,0.91,1.472049434255812
20,0.92,1.4690457462008035
20,0.93,1.466054815071458
20,0.94,1.4630877098252888
20,0.95,1.4600939604085807
20,0.96,1.4571634249721537
20,0.97,1.4542168211320192
20,0.98,1.451325310871045
20,0.99,1.4484656915543228
20,1.0,1.4455820342397152
20,1.01,1.4427432663777553
20,1.02,1.4399092154201727
20,1.03,1.4370937524972385
20,1.04,1.4342666055105058
20,1.05,1.4314416542539607
20,1.06,1.428630434578844
20,1.07,1.4258453671171294
20,1.08,1.4230862546504603
20,1.09,1.4203626730148822
20,1.1,1.4176620564627047
20,1.11,1.4149527063522693
20,1.12,1.412286541603532
20,1.13,1.4096344413812842
20,1.14,1.4070206835570438
20,1.15,1.4043737978834407
20,1.16,1.401748054765795
20,1.17,1.3991368963571176
20,1.18,1.3965485336635746
20,1.19,1.3939407022594608
20,1.2,1.3913827741007607
20,1.21,1.3887855255480908
20,1.22,1.3862352604305312
20,1.23,1.383717064786927
20,1.24,1.381198687484207
20,1.25,1.3787226171867168
20,1.26,1.3762211956235515
20,1.27,1.3737436174779678
20,1.28,1.3713284967890145
20,1.29,1.3688987820716543
20,1.3,1.3664854608128139
20,1.31,1.3640653519986239
20,1.32,1.3616436821640043
20,1.33,1.359219283406494
20,1.34,1.3568242785078102
20,1.35,1.3544661018962934
20,1.36,1.3520813690708728
20,1.37,1.3497351705728613
20,1.38,1.3473742518725935
20,1.39,1.3450957946312931
20,1.4,1.3428082533537875
20,1.41,1.340512768853743
20,1.42,1.338224044830086
20,1.43,1.3359005864728222
20,1.44,1.333642537088056
20,1.45,1.3313651172300487
20,1.46,1.329094249454869
20,1.47,1.3269121791922354
20,1.48,1.3247085758014259
20,1.49,1.322502978014399
20,1.5,1.3203725424266857
20,1.51,1.318113445792484
20,1.52,1.3159472489863164
20,1.53,1.313782651369808
20,1.54,1.3116031597460738
20,1.55,1.3094889344746188
20,1.56,1.3073825275464257
20,1.57,1.3052635716195764
20,1.58,1.3031014757095474
20,1.59,1.3010273872753444
20,1.6,1.2989904312042808
20,1.61,1.2968500930905693
20,1.62,1.2947481955484381
20,1.63,1.2926828531835184
20,1.64,1.2906350645534237
20,1.65,1.2885717470615778
20,1.66,1.2865277210400656
20,1.67,1.2844803648658192
20,1.68,1.2825105532084917
20,1.69,1.2804754685099444
20,1.7,1.27853075809018
20,1.71,1.276497742339785
20,1.72,1.2744703120790584
20,1.73,1.2725224499384915
20,1.74,1.2705257601921829
20,1.75,1.2686007752883206
20,1.76,1.2665751220626087
20,1.77,1.2646441736717875
20,1.78,1.262695886531313
20,1.79,1.2607616310953087
20,1.8,1.2589076335330545
20,1.81,1.2569571970451132
20,1.82,1.2550331833643247
20,1.83,1.2530955343503971
20,1.84,1.2511620248829596
20,1.85,1.249236247579985
20,1.86,1.2473260911463369
20,1.87,1.245414985527681
20,1.88,1.243534119925551
20,1.89,1.2416870230592505
20,1.9,1.2398238048959531
20,1.91,1.2380117679925733
20,1.92,1.236214664834098
20,1.93,1.2343761855209001
20,1.94,1.2324940497485108
20,1.95,1.230643176196242
20,1.96,1.2288129292137475
20,1.97,1.2269501271596879
20,1.98,1.2251187298729378
20,1.99,1.2233568184729013
20,2.0,1.2220560096828297
21,0.01,1.7615483568024484
21,0.02,1.7643654082773645
21,0.03,1.7666009194628423
21,0.04,1.7683603135603452
21,0.05,1.7695981858677527
21,0.06,1.7703069949839836
21,0.07,1.7704918041025024
21,0.08,1.7702093877531053
21,0.09,1.769563623765687
21,0.1,1.7685264292175045
21,0.11,1.7671871760390896
21,0.12,1.7655080363151958
21,0.13,1.7635543583244637
21,0.14,1.7612910587404969
21,0.15,1.7587522050974658
21,0.16,1.7559687752837745
21,0.17,1.7529649442237785
21,0.18,1.7498242698946471
21,0.19,1.746530525661387
21,0.2,1.7430873858244347
21,0.21,1.7395098241465963
21,0.22,1.735757276030519
21,0.23,1.73190942644463
21,0.24,1.7280158163110657
21,0.25,1.7240122768772752
21,0.26,1.7199064928468495
21,0.27,1.7157556563338165
21,0.28,1.71161663262971
21,0.29,1.7074553065290778
21,0.3,1.7032139282008478
21,0.31,1.698973894944002
21,0.32,1.6946868802525297
21,0.33,1.6904291550717563
21,0.34,1.686127356419009
21,0.35,1.6818134613076208
21,0.36,1.6774794690815682
21,0.37,1.6731324549900328
21,0.38,1.6688057427891358
21,0.39,1.6644802849972453
21,0.4,1.660138756782611
21,0.41,1.6558727824479875
21,0.42,1.651572531894881
21,0.43,1.647312265961743
21,0.44,1.6430344104776307
21,0.45,1.6387801591544484
21,0.46,1.6345571022070373
21,0.47,1.6303237148444467
21,0.48,1.6261179221902744
21,0.49,1.6219607542369516
21,0.5,1.6177875443536474
21,0.51,1.6136919339287337
21,0.52,1.6095738380665618
21,0.53,1.6054805218158235
21,0.54,1.6014187257233923
21,0.55,1.5973818515868305
21,0.56,1.5933936537002031
21,0.57,1.5894423862030953
21,0.58,1.5855026983840854
21,0.59,1.5816159291518666
21,0.6,1.5777430191899653
21,0.61,1.5739194657298288
21,0.62,1.5701001368373664
21,0.63,1.5663273001683458
21,0.64,1.5625620058116931
21,0.65,1.5588633655151638
21,0.66,1.5551738399347672
21,0.67,1.5515076692627814
21,0.68,1.5478987277132372
21,0.69,1.5442920777943074
21,0.7,1.5407263725017557
21,0.71,1.5371663451258055
21,0.72,1.533653674961215
21,0.73,1.5301703382535152
21,0.74,1.5267162886664585
21,0.75,1.5232800651016831
21,0.76,1.5198808879186056
21,0.77,1.5164915919727882
21,0.78,1.5131295721290041
21,0.79,1.5097763407156368
21,0.8,1.5064515086306074
21,0.81,1.5031843641769107
21,0.82,1.4999305393901843
21,0.83,1.4966852474858745
21,0.84,1.4934868857124144
21,0.85,1.4903171321426614
21,0.86,1.4871255118917244
21,0.87,1.4839689684523345
21,0.88,1.4807934853619222
21,0.89,1.4776934184706025
21,0.9,1.4745725221135306
21,0.91,1.471475176662672
21,0.92,1.4684273014294693
21,0.93,1.4653941204210508
21,0.94,1.4623679573460002
21,0.95,1.4593634648374847
21,0.96,1.456400306510653
21,0.97,1.453468668665572
21,0.98,1.4505103998120006
21,0.99,1.4476279822413145
21,1.0,1.4447109594790561
21,1.01,1.4417866324032484
21,1.02,1.4389054288581988
21,1.03,1.4360461973087728
21,1.04,1.4331936264725773
21,1.05,1.4303366670937396
21,1.06,1.4275201918608313
21,1.07,1.424719945956248
21,1.08,1.4219334871453206
21,1.09,1.4191403022163687
21,1.1,1.4164044467865857
21,1.11,1.413633861830358
21,1.12,1.4109724878159746
21,1.13,1.4082813389639888
21,1.14,1.405614471010664
21,1.15,1.4029501267157956
21,1.16,1.4003197667044847
21,1.17,1.3976655870935926
21,1.18,1.395017484627492
21,1.19,1.3923852717139085
21,1.2,1.3898254899373648
21,1.21,1.3872267126252533
21,1.22,1.3846623796569943
21,1.23,1.3821040412455077
21,1.24,1.379563021028055
21,1.25,1.3770852274990901
21,1.26,1.3745416725892579
21,1.27,1.3720283847542358
21,1.28,1.3695689059707472
21,1.29,1.3670626769108918
21,1.3,1.3646222710447058
21,1.31,1.3621352628915115
21,1.32,1.359686772393924
21,1.33,1.357232901527885
21,1.34,1.354844403622062
21,1.35,1.3524690052720159
21,1.36,1.35008574979401
21,1.37,1.3477106897898334
21,1.38,1.345324224092405
21,1.39,1.343002962191213
21,1.4,1.3407087621550395
21,1.41,1.3383650184586873
21,1.42,1.336053903882533
21,1.43,1.333754317410025
21,1.44,1.3315043348564786
21,1.45,1.3292042170526337
21,1.46,1.3268849639720275
21,1.47,1.3246226951862894
21,1.48,1.3223751344273564
21,1.49,1.3201399315452207
21,1.5,1.318012267082983
21,1.51,1.315756772832267
21,1.52,1.3135324677255404
21,1.53,1.3113740653729955
21,1.54,1.309216087706589
21,1.55,1.3070528431194768
21,1.56,1.3049039519167651
21,1.57,1.3027760405719875
21,1.58,1.3006265041815004
21,1.59,1.2984986666604728
21,1.6,1.2964104398593368
21,1.61,1.2941747118462137
21,1.62,1.292069421473171
21,1.63,1.289958559272366
21,1.64,1.2879171506559342
21,1.65,1.2858775952217607
21,1.66,1.2838503898486657
21,1.67,1.2817824241773197
21,1.68,1.2797842538004354
21,1.69,1.2777288556544943
21,1.7,1.2757288459979892
21,1.71,1.2737260534079429
21,1.72,1.2716830679235713
21,1.73,1.2696664817067167
21,1.74,1.2676499576624713
21,1.75,1.2657188632863006
21,1.76,1.2636717074445207
21,1.77,1.2617104056091837
21,1.78,1.259687615029707
21,1.79,1.2577542843476728
21,1.8,1.2558316442016666
21,1.81,1.2538506161564305
21,1.82,1.2519550595789377
21,1.83,1.2500037241067172
21,1.84,1.2480663606925642
21,1.85,1.2461379935372456
21,1.86,1.2442596064946172
21,1.87,1.2423267983506812
21,1.88,1.2404248256939663
21,1.89,1.238609330860725
21,1.9,1.236680977051809
21,1.91,1.234813480481344
21,1.92,1.2329591424476367
21,1.93,1.231088741438815
21,1.94,1.2292563768802287
21,1.95,1.2274420958510506
21,1.96,1.2255654368046136
21,1.97,1.2236881445372285
21,1.98,1.221841956399437
21,1.99,1.220089052910602
21,2.0,1.2188159678532788
22,0.01,1.7616007362296042
22,0.02,1.7644541192664807
22,0.03,1.766726735835757
22,0.04,1.7685211258222202
22,0.05,1.769798772800433
22,0.06,1.7705372780870254
22,0.07,1.7707597666282702
22,0.08,1.770507179099047
22,0.09,1.7698896923028713
22,0.1,1.7688778026521204
22,0.11,1.767564358360655
22,0.12,1.7659220273777851
22,0.13,1.763981551913283
22,0.14,1.761755421354053
22,0.15,1.759236092053169
22,0.16,1.7564756535897736
22,0.17,1.7535000576014894
22,0.18,1.7503812754496462
22,0.19,1.747107967904839
22,0.2,1.7436740402685011
22,0.21,1.7401108288722476
22,0.22,1.7363690599534483
22,0.23,1.7325297701465583
22,0.24,1.7286569186454759
22,0.25,1.724656399028099
22,0.26,1.7205619572225619
22,0.27,1.716418130874903
22,0.28,1.7122665721326886
22,0.29,1.708101897419897
22,0.3,1.7038738410488374
22,0.31,1.699621762031775
22,0.32,1.6953366710471987
22,0.33,1.69106419880191
22,0.34,1.686744361834843
22,0.35,1.6824265004515218
22,0.36,1.678098944364258
22,0.37,1.6737643174091634
22,0.38,1.6694048741883785
22,0.39,1.6650957856147217
22,0.4,1.6607363366606507
22,0.41,1.6564572809769966
22,0.42,1.652164099383933
22,0.43,1.6478920850846854
22,0.44,1.6436096266855433
22,0.45,1.6393360252391773
22,0.46,1.6350925340473816
22,0.47,1.6308403376561582
22,0.48,1.6266313530679877
22,0.49,1.6224379274273126
22,0.5,1.6182381958680299
22,0.51,1.614106955349375
22,0.52,1.6099811059804712
22,0.53,1.6058763160132539
22,0.54,1.6017891783506257
22,0.55,1.5977382688038961
22,0.56,1.5937431392874073
22,0.57,1.5897623587427165
22,0.58,1.5858221907641799
22,0.59,1.581912276469254
22,0.6,1.578000914202337
22,0.61,1.5741639063360175
22,0.62,1.5703436025250286
22,0.63,1.5665552884548057
22,0.64,1.5627664504365424
22,0.65,1.559029859944431
22,0.66,1.5553255574648492
22,0.67,1.5516569416692298
22,0.68,1.5480021075383172
22,0.69,1.5443822783236592
22,0.7,1.5407733735057076
22,0.71,1.5372017867978964
22,0.72,1.5336551675188055
22,0.73,1.5301764402580877
22,0.74,1.5266913679141567
22,0.75,1.5232346699749106
22,0.76,1.5197844299915284
22,0.77,1.5163527556511909
22,0.78,1.5129743623815821
22,0.79,1.5096038056230263
22,0.8,1.5062502539488907
22,0.81,1.5029279471797519
22,0.82,1.499634088097382
22,0.83,1.496364947313002
22,0.84,1.4931319665388407
22,0.85,1.4899073419113018
22,0.86,1.4866961411500856
22,0.87,1.4834850594341669
22,0.88,1.4802696960859987
22,0.89,1.4771412881531232
22,0.9,1.4739825205279675
22,0.91,1.470860989031782
22,0.92,1.4677680087656568
22,0.93,1.464682490953216
22,0.94,1.4616405397685224
22,0.95,1.4586028132961946
22,0.96,1.4555944339252376
22,0.97,1.452580672054219
22,0.98,1.4495885851856058
22,0.99,1.4465984415555633
22,1.0,1.4436663169131139
22,1.01,1.4407290644395836
22,1.02,1.437820631026302
22,1.03,1.4349396346281296
22,1.04,1.4320600800631993
22,1.05,1.4291858218414124
22,1.06,1.426351315397288
22,1.07,1.4234731414462771
22,1.08,1.4206312496162872
22,1.09,1.4178320282704802
22,1.1,1.4150544599905608
22,1.11,1.4122746687208005
22,1.12,1.4095347934871059
22,1.13,1.4068013357480913
22,1.14,1.4041111407863467
22,1.15,1.4014111247254935
22,1.16,1.3987473089533822
22,1.17,1.396081439449528
22,1.18,1.393430508819784
22,1.19,1.390773060404275
22,1.2,1.3881448127476388
22,1.21,1.3855020086633845
22,1.22,1.3829001862362063
22,1.23,1.3803080178011868
22,1.24,1.3776923967441543
22,1.25,1.3751639539925364
22,1.26,1.3725784757899657
22,1.27,1.3700453911498967
22,1.28,1.367553232574302
22,1.29,1.364988666344584
22,1.3,1.3625539824468236
22,1.31,1.3600417436858925
22,1.32,1.3575641413138808
22,1.33,1.3551430256781636
22,1.34,1.3526336229256506
22,1.35,1.350234746568991
22,1.36,1.3478169254333106
22,1.37,1.3454646035782043
22,1.38,1.34307521492497
22,1.39,1.340721678228485
22,1.4,1.3383835883379132
22,1.41,1.33595103559018
22,1.42,1.3336013865508018
22,1.43,1.3312715462479743
22,1.44,1.3289741856224935
22,1.45,1.3266348228306297
22,1.46,1.3243131569125315
22,1.47,1.3220475582883027
22,1.48,1.3197817496717033
22,1.49,1.317511053743505
22,1.5,1.3153720170246248
22,1.51,1.3130916233289496
22,1.52,1.310946470448923
22,1.53,1.3087118118484053
22,1.54,1.3064929098236917
22,1.55,1.3042964779826294
22,1.56,1.3021160047895675
22,1.57,1.2999512697217983
22,1.58,1.2977593331372177
22,1.59,1.2955864476300254
22,1.6,1.2934764128955754
22,1.61,1.2912867375249104
22,1.62,1.289126101992397
22,1.63,1.2870240357547686
22,1.64,1.2849564515775265
22,1.65,1.2828817586153027
22,1.66,1.280812646029788
22,1.67,1.2787465731891519
22,1.68,1.2767305405930465
22,1.69,1.2746115037741366
22,1.7,1.2725748397597918
22,1.71,1.2705699966354331
22,1.72,1.2685139526212643
22,1.73,1.2664740961219907
22,1.74,1.2644207141198518
22,1.75,1.2624320764433559
22,1.76,1.260421319430161
22,1.77,1.2583854530532996
22,1.78,1.2564309663843993
22,1.79,1.2544110596426272
22,1.8,1.2524771236490582
22,1.81,1.2505042780893418
22,1.82,1.2485620465412595
22,1.83,1.246612625306056
22,1.84,1.2446227090231747
22,1.85,1.2426858540892052
22,1.86,1.2408008902752243
22,1.87,1.2388670975854386
22,1.88,1.23694559440717
22,1.89,1.235062205060972
22,1.9,1.233140458959897
22,1.91,1.2312089941120357
22,1.92,1.2293421909090536
22,1.93,1.2274538357761555
22,1.94,1.2255976810204674
22,1.95,1.2237234813523024
22,1.96,1.221850510709848
22,1.97,1.2199841592409373
22,1.98,1.2180350252206875
22,1.99,1.2162257153314122
22,2.0,1.2149354092166698
23,0.01,1.7616307253496706
23,0.02,1.764490184526667
23,0.03,1.7667975004162952
23,0.04,1.7686198301584806
23,0.05,1.769926113462196
23,0.06,1.770692842075735
23,0.07,1.7709349861317207
23,0.08,1.7706985421831691
23,0.09,1.7700960809516684
23,0.1,1.7691164360792717
23,0.11,1.7678184743658631
23,0.12,1.766204588757093
23,0.13,1.7642814050646782
23,0.14,1.7620719504069857
23,0.15,1.75956704400513
23,0.16,1.756823388496742
23,0.17,1.7538740365681054
23,0.18,1.75076832272537
23,0.19,1.7475148734416244
23,0.2,1.744096360740974
23,0.21,1.7405446933566868
23,0.22,1.7368243778995385
23,0.23,1.733007587122568
23,0.24,1.7291371802526327
23,0.25,1.72514174960824
23,0.26,1.7210503781970807
23,0.27,1.7169131492726055
23,0.28,1.7127722595360808
23,0.29,1.7086119785445175
23,0.3,1.7043909711202012
23,0.31,1.7001453938902464
23,0.32,1.6958574900130936
23,0.33,1.6915581140790037
23,0.34,1.6872519147105456
23,0.35,1.6829333488965366
23,0.36,1.6785988386833501
23,0.37,1.6742679763678818
23,0.38,1.6699129621900688
23,0.39,1.6655921112348817
23,0.4,1.6612293100963331
23,0.41,1.6569538206533252
23,0.42,1.6526581284991255
23,0.43,1.6483721309914479
23,0.44,1.6440911404557603
23,0.45,1.6398110767033476
23,0.46,1.6355436991214052
23,0.47,1.6312822988609412
23,0.48,1.6270580446963494
23,0.49,1.622858000984315
23,0.5,1.6186391679860288
23,0.51,1.6145116999534952
23,0.52,1.6103660320928521
23,0.53,1.6062523555071195
23,0.54,1.602165620611953
23,0.55,1.5981242769186348
23,0.56,1.5941192712838201
23,0.57,1.5901244789400437
23,0.58,1.5861772473337619
23,0.59,1.5822462284366605
23,0.6,1.5783327291912441
23,0.61,1.5744690541919641
23,0.62,1.5706453283730788
23,0.63,1.5668357898233323
23,0.64,1.563030836711971
23,0.65,1.5592913099977557
23,0.66,1.5555505448049154
23,0.67,1.5518767360783963
23,0.68,1.5482124093357132
23,0.69,1.5445901400135533
23,0.7,1.5409618638730365
23,0.71,1.53737179782542
23,0.72,1.5338082673524813
23,0.73,1.530299893377995
23,0.74,1.526806435834765
23,0.75,1.5233334273724723
23,0.76,1.5198647480894218
23,0.77,1.5164176312173925
23,0.78,1.5129937272578065
23,0.79,1.5095921990701229
23,0.8,1.5062243621525042
23,0.81,1.5029170440319124
23,0.82,1.499589107751807
23,0.83,1.4962998665530487
23,0.84,1.493001472911298
23,0.85,1.489755026125972
23,0.86,1.4865117508141765
23,0.87,1.483297626086933
23,0.88,1.4800777659044133
23,0.89,1.4769120055666625
23,0.9,1.4737183297402536
23,0.91,1.4705737210024294
23,0.92,1.4674256482931514
23,0.93,1.464330657181146
23,0.94,1.4612366755986204
23,0.95,1.4581974406254943
23,0.96,1.455145271723732
23,0.97,1.4520873293099206
23,0.98,1.4490799837188872
23,0.99,1.4460702648254522
23,1.0,1.443104057332933
23,1.01,1.4400999238041596
23,1.02,1.4371274038460549
23,1.03,1.4342140107651196
23,1.04,1.4313189716563628
23,1.05,1.4284326865826664
23,1.06,1.4255649924334033
23,1.07,1.4226413579031798
23,1.08,1.4198192596989692
23,1.09,1.4170143136419557
23,1.1,1.4142133534100099
23,1.11,1.4113801611325965
23,1.12,1.4086390299348805
23,1.13,1.4058763485460357
23,1.14,1.4031343003643515
23,1.15,1.4003721863869725
23,1.16,1.3976576454455616
23,1.17,1.3949592974248903
23,1.18,1.3922664686716406
23,1.19,1.3895703943866462
23,1.2,1.3869127914661428
23,1.21,1.3842211892878327
23,1.22,1.381577675394283
23,1.23,1.3789803035269044
23,1.24,1.3763310991246964
23,1.25,1.3737594721699053
23,1.26,1.3711464165479272
23,1.27,1.368569800007883
23,1.28,1.3660629928442154
23,1.29,1.3635539741940301
23,1.3,1.3610560647429892
23,1.31,1.3585200607432466
23,1.32,1.3560416771207813
23,1.33,1.3535658086949462
23,1.34,1.3511003421956354
23,1.35,1.3486362499625937
23,1.36,1.3462249563492783
23,1.37,1.34384390056392
23,1.38,1.3414124821044782
23,1.39,1.3390311365910124
23,1.4,1.3366217063476018
23,1.41,1.334219795762607
23,1.42,1.3318677983660507
23,1.43,1.3295225114571558
23,1.44,1.3272020933584316
23,1.45,1.3248990834715337
23,1.46,1.3225871951544337
23,1.47,1.32026389424916
23,1.48,1.3179427689933565
23,1.49,1.31570051789518
23,1.5,1.3135080251540179
23,1.51,1.311196267920634
23,1.52,1.3089707350792594
23,1.53,1.306781372938732
23,1.54,1.3045540634201214
23,1.55,1.3023637043675658
23,1.56,1.3001977020444413
23,1.57,1.2979874253496215
23,1.58,1.2957929734457603
23,1.59,1.2936169783071196
23,1.6,1.291484275594283
23,1.61,1.2893040210621312
23,1.62,1.2871839466065056
23,1.63,1.285050382324046
23,1.64,1.2829747772457276
23,1.65,1.2808956609480975
23,1.66,1.278797870779801
23,1.67,1.276724074170773
23,1.68,1.2747129408635345
23,1.69,1.2726088060115537
23,1.7,1.2705266762694087
23,1.71,1.2684619208275836
23,1.72,1.266429095084694
23,1.73,1.2643983900936264
23,1.74,1.2623411884365692
23,1.75,1.2603872843613044
23,1.76,1.2583112211941097
23,1.77,1.2563196866737145
23,1.78,1.254361911749136
23,1.79,1.2523549486073684
23,1.8,1.2504424367000258
23,1.81,1.248432806622496
23,1.82,1.2464645974649378
23,1.83,1.2445690864547359
23,1.84,1.2426565301250687
23,1.85,1.240710116252948
23,1.86,1.2387372316044198
23,1.87,1.2368339871949487
23,1.88,1.234972342139457
23,1.89,1.233054725624857
23,1.9,1.2311041138941443
23,1.91,1.2291481527805723
23,1.92,1.2272929376025496
23,1.93,1.225415330794145
23,1.94,1.2235141586124
23,1.95,1.2216053664981357
23,1.96,1.2197057267382247
23,1.97,1.217829903734456
23,1.98,1.2159154985167724
23,1.99,1.2141282764904309
23,2.0,1.2128298683503547
24,0.01,1.7616783570524415
24,0.02,1.7645734158706154
24,0.03,1.7669115977989154
24,0.04,1.768764104151095
24,0.05,1.7701120711434513
24,0.06,1.770899452612752
24,0.07,1.7711728106384015
24,0.08,1.7709766292171347
24,0.09,1.7704064552781764
24,0.1,1.769445493657125
24,0.11,1.7681797340021683
24,0.12,1.7665997391492076
24,0.13,1.7647166402115937
24,0.14,1.762529584381065
24,0.15,1.7600458303551783
24,0.16,1.7573279026446176
24,0.17,1.7543981781132072
24,0.18,1.751314606948286
24,0.19,1.7480769821213198
24,0.2,1.7446773510739717
24,0.21,1.741135159530118
24,0.22,1.7374309265106296
24,0.23,1.7336158991973607
24,0.24,1.7297570688965929
24,0.25,1.7257678640434768
24,0.26,1.7216939867261092
24,0.27,1.7175530703008601
24,0.28,1.713422363092601
24,0.29,1.7092717718849446
24,0.3,1.7050409112966527
24,0.31,1.7007908707436104
24,0.32,1.6964888552523654
24,0.33,1.6921950652942666
24,0.34,1.687905258727613
24,0.35,1.6835802798970105
24,0.36,1.6792403661535829
24,0.37,1.6749037551348362
24,0.38,1.6705479528081832
24,0.39,1.6662077038191503
24,0.4,1.6618441843827683
24,0.41,1.6575608230990937
24,0.42,1.6532507113181067
24,0.43,1.6489530058399102
24,0.44,1.6446471408418937
24,0.45,1.640350102925149
24,0.46,1.636078166166388
24,0.47,1.6318057169458646
24,0.48,1.6275676975637723
24,0.49,1.6233671824492244
24,0.5,1.6191384467416496
24,0.51,1.6149821330470158
24,0.52,1.6108240281201995
24,0.53,1.6066805902875163
24,0.54,1.6025924408430308
24,0.55,1.598527217340048
24,0.56,1.5945050462485295
24,0.57,1.5904995948690646
24,0.58,1.5865033872336098
24,0.59,1.5825509451673234
24,0.6,1.5786321988287897
24,0.61,1.5747667969892014
24,0.62,1.5709113913282762
24,0.63,1.5670778732427422
24,0.64,1.56328498341139
24,0.65,1.5595278338778353
24,0.66,1.5557925185560733
24,0.67,1.5520623787700805
24,0.68,1.5483559031445393
24,0.69,1.544697296099667
24,0.7,1.5410630750367595
24,0.71,1.537457747582753
24,0.72,1.5338764738362969
24,0.73,1.5303342504554962
24,0.74,1.5268091348022352
24,0.75,1.5232723556576333
24,0.76,1.5197784183526581
24,0.77,1.5162893441985543
24,0.78,1.5128380505670682
24,0.79,1.5094402354656602
24,0.8,1.5059731202383695
24,0.81,1.5026142484861216
24,0.82,1.4992505211912786
24,0.83,1.4959309648879477
24,0.84,1.492598334735943
24,0.85,1.4893244976643139
24,0.86,1.4860603010192672
24,0.87,1.4827840910602677
24,0.88,1.4795204396890798
24,0.89,1.476301559985292
24,0.9,1.4730754816769307
24,0.91,1.4698878616187452
24,0.92,1.4666849002565538
24,0.93,1.4635700137689314
24,0.94,1.4604655489175187
24,0.95,1.4573943257644233
24,0.96,1.4542904736386564
24,0.97,1.4512121815918013
24,0.98,1.4481556236529753
24,0.99,1.4450909001443406
24,1.0,1.4421014239836847
24,1.01,1.4390600905315714
24,1.02,1.436071890100071
24,1.03,1.4330874810454892
24,1.04,1.4301565785188315
24,1.05,1.4272570502320108
24,1.06,1.4243841138039333
24,1.07,1.4214691955857475
24,1.08,1.41861680154479
24,1.09,1.4157370863782293
24,1.1,1.4129165225442089
24,1.11,1.4100606652476024
24,1.12,1.407239209112822
24,1.13,1.4044126860784079
24,1.14,1.4016598109370246
24,1.15,1.398857871700056
24,1.16,1.3961016405486901
24,1.17,1.3933838999731425
24,1.18,1.3906848561205905
24,1.19,1.387976949642395
24,1.2,1.385337507365931
24,1.21,1.3826341065658314
24,1.22,1.3799313298425855
24,1.23,1.3772941138422354
24,1.24,1.3746706591533921
24,1.25,1.37206418096
24,1.26,1.3694299714616787
24,1.27,1.3668312235370255
