metodo,parametro,valor,clave,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
PiramideLaplace,levels,2,PiramideLaplace|2,Triclobs_Bosnia_R,6.619937248541726,0.20786581933498383,1.1111432095214573,0.019279908388853073,0.6255069404952596,2.4343852351401707,14.082718070017334,0.7191703245486074,12.850175137049542,0.4376766524148022,0.1011587754712272,0.8131429219783044,0.34758114101272203,0.2074345481986951,0.6147928523595412,0.891596956960736,0.8328221353546854
PiramideLaplace,levels,2,PiramideLaplace|2,Triclobs_Kaptein_1123,7.181007233409121,0.20070673525333405,1.0267762514872016,0.020324954763054848,1.370753274799358,2.5397963148707805,8.884926018529118,0.7040669410096807,13.376953273109,0.30034780402917466,0.07198653434257027,1.6768744220831695,0.3817444964673591,0.19998867137669768,0.6621405639982286,0.7517916105411189,0.49347414169622295
PiramideLaplace,levels,2,PiramideLaplace|2,Triclobs_jeep_in_smoke_R,6.870755868506208,0.1385139375925064,1.0058618933434766,0.03566863760352135,0.9213542594406091,1.5300593146618502,21.812918640969542,0.6247914235522609,14.00772723551955,0.44968711308074233,0.09347459192841213,0.8962552765934961,0.2750332466426648,0.19011929962877244,0.7109395106206636,0.8013986540010994,0.6453375587031199
PiramideLaplace,levels,3,PiramideLaplace|3,APC_1_view_1_fk_06_005,6.500325139459952,0.10302175581455231,1.207824114548064,0.023843426257371902,1.716467523421513,1.1334460339295047,14.044068071146716,0.7228231103217033,17.502222235725974,0.3713645381475163,0.09935196215624285,1.258983628547523,0.3912868299322496,0.16448211036674087,0.7436411560960313,0.854190110800803,0.13697046300798713
PiramideLaplace,levels,3,PiramideLaplace|3,APC_1_view_2_fk_ref_01_005,6.943615997024883,0.13690967857837677,1.1393348315840381,0.02304774895310402,2.790498560663304,1.0382435963836878,13.717701387419883,0.7765147285627771,18.61245185084615,0.4067564527333869,0.0908417414510608,1.2606918297169987,0.46626425633639446,0.21482457968695995,0.7740270174984273,0.895513205259943,0.14346862384975312
PiramideLaplace,levels,3,PiramideLaplace|3,APC_1_view_3_fk_ref_02_005,7.247763340132263,0.16136598587036133,1.1285902121208469,0.027945557609200478,2.8263060550297343,1.3076239041945152,16.013323434908795,0.7325104514266301,17.488327675438054,0.38877733540447307,0.0868820021338714,1.1465159665829705,0.4618164707381083,0.2305958000904584,0.7761792583229765,0.9024712388673053,0.35346864026720254
PiramideLaplace,levels,3,PiramideLaplace|3,APC_3_view_1_fk_bar_06_005,6.597510475880501,0.10484735667705536,1.2091780731589987,0.0220927931368351,1.7020964121840747,1.53641684951788,13.44435317526691,0.8002159984922942,21.534404335808365,0.44347956789642645,0.11300674599436107,1.0616757208510328,0.4261570227949475,0.20454744921826068,0.7617500596702331,0.9028939415421003,0.17440082036352852
PiramideLaplace,levels,3,PiramideLaplace|3,APC_3_view_2_fk_NL_01_005,6.89002568991623,0.13736046850681305,1.1532825369471336,0.02003580331802368,2.355984864627603,1.1327879428456284,10.528796244808658,0.7823327507867035,17.50813544676043,0.39415889191578724,0.11188204949076969,1.211142456448431,0.40615059461722913,0.17200971473207152,0.7306537126341328,0.8396456532276618,0.13861793514282653
PiramideLaplace,levels,3,PiramideLaplace|3,APC_3_view_3_fk_NL_05_005,7.065115362036336,0.16705061495304108,1.2281604442414338,0.021063433960080147,2.5125551952782947,0.9720467397152839,9.508493108616214,0.7470822667957798,15.669308459824354,0.37656187902163046,0.11894798463555102,1.2496457233519513,0.3555723053351868,0.15594505886388393,0.714178978561146,0.7688904858558608,0.053595521202909564
PiramideLaplace,levels,3,PiramideLaplace|3,Athena_2_men_in_front_of_house_meting003,6.838052380446913,0.18086668848991394,0.9875776763206019,0.024836184456944466,1.7722763299447624,1.2963408124394105,12.441553767378633,0.695481793736063,12.972890796993495,0.43127763110110634,0.09592694222979635,1.7408876671360356,0.3379122966738036,0.23224198256780554,0.6591786905431951,0.8311895486557968,0.4084557461286655
